fips,count,avgScore,year
26091,11,0.31,2013
26093,49,0.42,2013
26099,294,0.33,2013
26101,4,0.07,2013
26103,7,0.17,2013
26105,5,-0.35,2013
26107,30,0.43,2013
26109,1,0.81,2013
26111,103,0.29,2013
26115,95,0.41,2013
26117,7,0.15,2013
26121,109,0.38,2013
26123,10,0.24,2013
26125,969,0.35,2013
26127,15,0.44,2013
26129,2,0.12,2013
26131,3,0.56,2013
26133,18,0.24,2013
26135,1,0.0,2013
26137,1,0.7,2013
26139,536,0.37,2013
26141,2,0.9,2013
26143,2,-0.3,2013
26145,77,0.31,2013
26147,32,0.45,2013
26149,5,0.39,2013
26151,3,0.28,2013
26155,15,0.43,2013
26157,6,0.55,2013
26159,12,0.28,2013
26161,406,0.27,2013
26163,652,0.29,2013
26165,26,0.39,2013
27001,3,0.45,2013
27003,215,0.36,2013
27005,7,0.44,2013
27007,8,0.37,2013
27009,15,0.16,2013
27013,70,0.36,2013
27015,19,0.24,2013
27017,18,0.22,2013
27019,49,0.44,2013
27021,2,0.48,2013
27025,59,0.38,2013
27027,72,0.31,2013
27029,1,-0.06,2013
27033,1,-0.44,2013
27035,11,0.63,2013
27037,212,0.37,2013
27039,15,0.37,2013
27041,6,0.47,2013
27043,4,0.07,2013
27045,35,0.46,2013
27047,4,0.62,2013
27049,19,0.39,2013
27053,1101,0.28,2013
27055,16,0.3,2013
27057,5,0.53,2013
27059,12,0.55,2013
27061,39,0.37,2013
27063,1,0.58,2013
27065,2,0.62,2013
27067,15,0.45,2013
27071,4,-0.05,2013
27075,4,0.48,2013
27079,6,0.34,2013
27081,3,0.41,2013
27083,1,1.01,2013
27085,6,0.38,2013
27091,4,0.55,2013
27093,15,0.47,2013
27095,14,0.46,2013
27097,2,0.77,2013
27099,5,0.48,2013
27103,67,0.25,2013
27105,2,0.64,2013
27109,186,0.38,2013
27111,4,0.13,2013
27113,1,0.67,2013
27115,7,0.49,2013
27117,5,0.29,2013
27119,4,0.63,2013
27123,676,0.31,2013
27127,1,0.39,2013
27129,2,0.52,2013
27131,95,0.31,2013
27133,2,0.66,2013
27135,2,0.69,2013
